,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
17213,20985,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,16,,,2,13,0
17214,3706,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,19,,,1,28,1
17215,17402,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,3,,,,46,1
17216,12158,city_9,0.743,,Has relevant experience,no_enrollment,Graduate,Other,9,10-49,Funded Startup,1,79,0
17217,28990,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,11,<10,Funded Startup,4,75,0
17218,13045,city_36,0.893,Female,Has relevant experience,no_enrollment,High School,,18,500-999,Pvt Ltd,>4,210,0
17219,1039,city_83,0.923,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,20,0
17220,19080,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,500-999,Funded Startup,2,57,0
17221,4859,city_114,0.926,Male,Has relevant experience,Full time course,High School,,5,100-499,Pvt Ltd,1,116,0
17222,16194,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,17,100-499,Pvt Ltd,4,2,1
17223,4936,city_100,0.887,Male,Has relevant experience,no_enrollment,Phd,STEM,6,10-49,Pvt Ltd,4,68,0
17224,4152,city_67,0.855,,Has relevant experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,4,152,0
17225,8840,city_91,0.691,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,10-49,Pvt Ltd,1,45,1
17226,3701,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,47,0
17227,29448,city_158,0.7659999999999999,Male,No relevant experience,no_enrollment,High School,,1,,,never,83,1
17228,27869,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,47,1
17229,32675,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,2,158,0
17230,6836,city_16,0.91,Female,No relevant experience,Full time course,Masters,STEM,2,,Public Sector,2,50,0
17231,11317,city_13,0.8270000000000001,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,9,0
17232,15517,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,0
17233,567,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,126,0
17234,9049,city_90,0.698,Male,No relevant experience,Full time course,Graduate,STEM,9,50-99,,never,55,0
17235,5741,city_48,0.493,Male,No relevant experience,no_enrollment,Graduate,STEM,4,,,2,18,0
17236,24983,city_16,0.91,,Has relevant experience,no_enrollment,Phd,STEM,7,1000-4999,Public Sector,1,81,0
17237,9400,city_128,0.527,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,never,24,0
17238,29813,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,20,0
17239,27221,city_165,0.903,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,1,35,0
17240,25760,city_160,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,6,,,1,43,1
17241,28318,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,12,0
17242,24009,city_21,0.624,,No relevant experience,Full time course,Masters,STEM,20,10000+,Pvt Ltd,1,27,1
17243,11108,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98,0
17244,30628,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,3,29,0
17245,4755,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,,Pvt Ltd,never,68,1
17246,8310,city_83,0.923,,Has relevant experience,no_enrollment,Graduate,STEM,4,100-499,Pvt Ltd,2,122,0
17247,25270,city_114,0.926,Male,No relevant experience,Full time course,High School,,4,10000+,Pvt Ltd,never,30,0
17248,8260,city_11,0.55,,No relevant experience,no_enrollment,High School,,2,,,never,94,1
17249,4558,city_115,0.789,,No relevant experience,no_enrollment,High School,,<1,,Pvt Ltd,never,15,0
17250,21299,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,11,0
17251,6691,city_123,0.738,Male,No relevant experience,Part time course,Graduate,STEM,9,,,4,55,1
17252,10536,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,,,1,49,0
17253,23373,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,20,1
17254,19108,city_160,0.92,Male,Has relevant experience,no_enrollment,,,20,100-499,Pvt Ltd,>4,20,0
17255,16187,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,44,0
17256,3849,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,16,0
17257,5784,city_100,0.887,,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,,>4,23,1
17258,4740,city_70,0.698,Male,No relevant experience,no_enrollment,Graduate,STEM,3,<10,,1,44,0
17259,31502,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,,>20,100-499,Pvt Ltd,3,57,0
17260,12015,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,15,0
17261,13563,city_11,0.55,Male,Has relevant experience,Part time course,Masters,STEM,7,10-49,Pvt Ltd,2,45,1
17262,14103,city_64,0.6659999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,15,100-499,Pvt Ltd,>4,328,0
17263,7165,city_21,0.624,,Has relevant experience,no_enrollment,,,3,10-49,Early Stage Startup,1,53,1
17264,12627,city_165,0.903,,No relevant experience,no_enrollment,,,6,,,never,56,1
17265,27792,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Other,11,,,>4,74,0
17266,3170,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,100-499,Pvt Ltd,1,30,0
17267,28327,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,,,2,17,0
17268,32566,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Humanities,13,,,>4,226,0
17269,18797,city_71,0.884,,Has relevant experience,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,1,32,0
17270,26704,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,82,0
17271,19444,city_134,0.698,Male,No relevant experience,Full time course,Graduate,STEM,5,,,1,136,1
17272,27388,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,108,1
17273,28852,city_138,0.836,Male,No relevant experience,Full time course,High School,,6,,,never,108,0
17274,30054,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,5,,,never,92,0
17275,7855,city_65,0.802,,Has relevant experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,66,0
17276,26653,city_16,0.91,,Has relevant experience,no_enrollment,Masters,Humanities,<1,50-99,Early Stage Startup,1,6,0
17277,23340,city_21,0.624,Female,Has relevant experience,Full time course,Graduate,No Major,3,10-49,,1,78,1
17278,16371,city_11,0.55,,Has relevant experience,no_enrollment,Masters,STEM,2,<10,,1,36,1
17279,8191,city_91,0.691,,Has relevant experience,Full time course,Graduate,STEM,3,10-49,Pvt Ltd,1,91,0
17280,15508,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,never,5,0
17281,31096,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,3,15,0
17282,5814,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,18,1
17283,30092,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,18,100-499,Pvt Ltd,2,6,0
17284,23410,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,2,4,0
17285,19532,city_114,0.926,,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,43,0
17286,18062,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,>4,91,0
17287,32859,city_71,0.884,,Has relevant experience,no_enrollment,Masters,STEM,2,5000-9999,Pvt Ltd,never,174,1
17288,16968,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,56,0
17289,15042,city_128,0.527,Male,Has relevant experience,no_enrollment,Graduate,No Major,4,10000+,Pvt Ltd,1,39,1
17290,14065,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,2,84,0
17291,4144,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,6,<10,,2,15,0
17292,11007,city_46,0.762,,Has relevant experience,Part time course,Graduate,STEM,9,,,1,54,1
17293,782,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,7,<10,NGO,1,27,0
17294,32422,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,4,10-49,Early Stage Startup,1,10,0
17295,5317,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,52,0
17296,13589,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,9,,,1,13,1
17297,31009,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,100-499,Pvt Ltd,1,312,0
17298,19630,city_136,0.897,Male,Has relevant experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,0
17299,14465,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,>20,<10,Pvt Ltd,never,12,0
17300,14286,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,17,<10,Early Stage Startup,1,53,0
17301,17103,city_11,0.55,Male,No relevant experience,Full time course,Graduate,STEM,<1,,,1,86,1
17302,9906,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,24,0
17303,22280,city_23,0.899,Male,Has relevant experience,Part time course,Graduate,STEM,15,500-999,Public Sector,>4,27,0
17304,1164,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,3,100-499,Pvt Ltd,1,58,0
17305,18184,city_138,0.836,Male,Has relevant experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,40,0
17306,5808,city_165,0.903,Male,Has relevant experience,no_enrollment,Masters,STEM,6,,,1,18,0
17307,32578,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,5,10-49,Pvt Ltd,1,55,1
17308,26537,city_11,0.55,Male,Has relevant experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,30,1
17309,28917,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,57,0
17310,29741,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,21,0
17311,3968,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,56,0
17312,17213,city_16,0.91,,No relevant experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,>4,116,1
17313,17987,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,,,1,45,0
17314,2914,city_114,0.926,Male,Has relevant experience,no_enrollment,,,>20,,Pvt Ltd,3,58,0
17315,25444,city_40,0.7759999999999999,Male,Has relevant experience,no_enrollment,Masters,STEM,10,100-499,Pvt Ltd,1,22,0
17316,29175,city_103,0.92,,No relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,12,0
17317,10189,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,2,300,0
17318,23441,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,,43,1
17319,11480,city_65,0.802,Male,Has relevant experience,Full time course,High School,,8,50-99,,never,12,0
17320,20261,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,19,10-49,,3,75,1
17321,1,city_103,0.92,Male,No relevant experience,no_enrollment,High School,,2,,Pvt Ltd,never,150,0
17322,855,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,11,500-999,,2,41,0
17323,25438,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,67,0
17324,15257,city_40,0.7759999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,4,90,0
17325,30200,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,13,0
17326,29473,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,>4,50,0
17327,25722,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,72,0
17328,20402,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,2,58,1
17329,31681,city_13,0.8270000000000001,Male,No relevant experience,,Graduate,STEM,4,,,1,78,0
17330,32507,city_103,0.92,Other,No relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,206,0
17331,15153,city_159,0.843,Male,Has relevant experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,14,0
17332,4769,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,118,0
17333,24071,city_80,0.847,Male,No relevant experience,Full time course,High School,,2,,,1,7,0
17334,29780,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46,0
17335,18227,city_100,0.887,,No relevant experience,no_enrollment,Masters,Business Degree,<1,,,1,150,1
17336,31146,city_10,0.895,Male,Has relevant experience,Part time course,Graduate,STEM,3,10-49,Pvt Ltd,never,33,0
17337,32667,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,Arts,14,,,2,24,0
17338,22615,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,<1,<10,NGO,1,10,0
17339,531,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,80,0
17340,7024,city_16,0.91,Male,No relevant experience,Full time course,Graduate,STEM,6,,,never,14,0
17341,3874,city_160,0.92,Male,No relevant experience,Full time course,High School,,2,<10,Pvt Ltd,1,20,0
17342,33260,city_21,0.624,Female,Has relevant experience,no_enrollment,Graduate,STEM,6,10-49,Pvt Ltd,1,48,1
17343,23437,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,108,1
17344,7565,city_73,0.754,Male,No relevant experience,Full time course,Graduate,STEM,8,,,>4,44,1
17345,22257,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,11,100-499,Pvt Ltd,1,6,0
17346,26211,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,2,23,1
17347,11624,city_16,0.91,Male,No relevant experience,no_enrollment,Primary School,,2,,,never,12,0
17348,27360,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,0
17349,14214,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,12,0
17350,22054,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,31,1
17351,29245,city_102,0.804,Male,No relevant experience,no_enrollment,Graduate,Humanities,,,,1,91,1
17352,27876,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,,,1,70,0
17353,988,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,78,0
17354,24078,city_80,0.847,,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,,2,104,0
17355,26074,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,57,0
17356,5224,city_143,0.74,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,,,1,12,0
17357,32271,city_145,0.555,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,145,0
17358,5924,city_31,0.807,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,37,0
17359,27103,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,Arts,12,10000+,Pvt Ltd,4,59,0
17360,32028,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,Public Sector,>4,62,1
17361,10280,city_67,0.855,Female,No relevant experience,Full time course,Phd,STEM,14,1000-4999,Public Sector,2,140,0
17362,21911,city_114,0.926,,Has relevant experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,4,83,0
17363,13488,city_138,0.836,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,96,0
17364,7113,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0
17365,12150,city_120,0.78,Male,No relevant experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,28,1
17366,2180,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0
17367,27196,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,7,10-49,Pvt Ltd,4,37,1
17368,4497,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,31,1
17369,11019,city_28,0.939,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,161,0
17370,9798,city_16,0.91,Male,No relevant experience,no_enrollment,Masters,STEM,18,,,>4,55,0
17371,24011,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,,,1,65,1
17372,1430,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,3,50-99,Public Sector,1,224,0
17373,25748,city_23,0.899,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,45,0
17374,19616,city_100,0.887,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,,,>4,51,1
17375,32743,city_116,0.743,Male,No relevant experience,Full time course,High School,,2,,,never,54,0
17376,10864,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,51,0
17377,4809,city_71,0.884,Male,No relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,20,0
17378,9303,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,10-49,Pvt Ltd,>4,70,0
17379,2185,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,18,100-499,Pvt Ltd,2,12,0
17380,26447,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,1,48,1
17381,18329,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,4,,,1,42,1
17382,14366,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,1,54,0
17383,5937,city_173,0.878,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,Pvt Ltd,2,90,0
17384,39,city_16,0.91,,Has relevant experience,no_enrollment,Masters,Other,10,100-499,Pvt Ltd,1,43,0
17385,33005,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,326,0
17386,12898,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,9,,,1,72,0
17387,19331,city_102,0.804,Male,No relevant experience,no_enrollment,High School,,13,<10,Pvt Ltd,2,32,0
17388,6918,city_109,0.701,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,18,0
17389,24876,city_74,0.579,Male,Has relevant experience,Part time course,Masters,STEM,4,500-999,Pvt Ltd,1,64,0
17390,33335,city_99,0.915,Male,Has relevant experience,no_enrollment,High School,,14,1000-4999,Pvt Ltd,1,6,1
17391,16890,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,,,2,112,1
17392,15237,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,4,,,1,36,1
17393,30004,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,72,0
17394,9944,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,3,28,0
