"id","year","product_name","company","country","industry_group","weight_kg","carbon_footprint_pcf","upstream_percent_total_pcf","operations_percent_total_pcf","downstream_percent_total_pcf"
"47200-1-2015",2015,"H000 (Set-top Box)","HUMAX ELECTRONICS CO LTD","South Korea","Technology Hardware & Equipment",1.98804,79.188,"11.75%","1.61%","86.60%"
"47410-1-2014",2014,"Tire","Maxxis International","Taiwan","Automobiles & Components",12.7,105.924,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"47498-1-2013",2013,"Corrugated box average Corrugated box Sab miller","CartOne S.r.l.","Italy","Materials",1,1.16,"88.79%","11.21%","0.00%"
"47502-1-2013",2013,"metal crown caps","Fabrica de Tapas Bavaria","Colombia","""Food, Beverage & Tobacco""",0.00235,0.0004,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"47502-1-2014",2014,"Crown caps","Fabrica de Tapas Bavaria","Colombia","""Food, Beverage & Tobacco""",0.00235,0.00043,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48227-1-2013",2013,"Sodium sulbactam 3","SHENYANG DONGRUI","China","Materials",1,70,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48227-2-2013",2013,"cyanodiester","SHENYANG DONGRUI","China","Materials",1,6,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48354-1-2014",2014,"480ml Bottle","""YONYU Plastics (Shanghai) Co.,Ltd""","USA","Materials",0.048,0.07,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48354-2-2014",2014,"18mm Cap","""YONYU Plastics (Shanghai) Co.,Ltd""","USA","Materials",0.0434,0.01,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48440-1-2016",2016,"Fajar Board","PT Fajar Surya Wisesa Tbk","Indonesia","Materials",1000,721,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48775-1-2013",2013,"Stevia Sweeteners","PURECIRCLE USA","Malaysia","""Food, Beverage & Tobacco""",1,65.71,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48775-2-2013",2013,"Stevia Sweetener","PURECIRCLE USA","Malaysia","""Food, Beverage & Tobacco""",1,47.51,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48775-3-2013",2013,"Natural Flavors","PURECIRCLE USA","Malaysia","""Food, Beverage & Tobacco""",1,45.81,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"48775-4-2013",2013,"Stevia Sweeteners","PURECIRCLE USA","Malaysia","""Food, Beverage & Tobacco""",1,74.64,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"50932-1-2015",2015,"Tobacco","MI (Michaelleides)","Greece","Tobacco",1,0.7,"57.14%","42.86%","0.00%"
"511-2-2014",2014,"Semi-finished aluminum sheet (hot rolled products)","Alcoa Corp.","USA","Materials",1000,3940,"26.42%","73.58%","0.00%"
"511-2-2016",2016,"Semi-finished aluminum sheet (hot rolled products)","Alcoa Corp.","USA","Materials",1000,410,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"511-3-2014",2014,"Semi-finished aluminum sheet (cold rolled products)","Alcoa Corp.","USA","Materials",1000,5340,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"511-3-2016",2016,"Semi-finished aluminum sheet (cold rolled products)","Alcoa Corp.","USA","Materials",1000,410,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"511-4-2016",2016,"Alumina","Alcoa Corp.","USA","Materials",1000,2219,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"511-5-2016",2016,"Primary aluminum ingot","Alcoa Corp.","USA","Materials",1000,6512,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"511-7-2016",2016,"Cast aluminum products","Alcoa Corp.","USA","Materials",1000,720,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"51489-1-2014",2014,"kettle","DRAGON WILL ENTERPRISE","China","Consumer Durables & Apparel",1.3,50,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"52397-1-2016",2016,"aluminium wheel","ZHEJIANG WANFENG AUTO WHEEL CO LTD","China","Capital Goods",1,2.923,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"5344-1-2013",2013,"Vaccum Cleaners (Canisters & Uprights)","Electrolux","Sweden","Consumer Durables & Apparel",6.4,409,"7.03%","1.77%","91.20%"
"5344-1-2014",2014,"Vaccum Cleaners","Electrolux","Sweden","Consumer Durables & Apparel",6.4,409,"7.03%","1.77%","91.20%"
"5344-1-2015",2015,"Vaccum Cleaners","Electrolux","Sweden","""Consumer Durables, Household and Personal Products""",6.4,409,"7.03%","1.77%","91.20%"
"5414-1-2013",2013,"""Notebook (Classmate PC) E11IS is manufactured & designed by ECS's factory located in eastern China, its GHG emission inventoried in 2012 by methodology of PAS 2050:2011 and verified by SGS ready.""","""Elitegroup computer systems co., Ltd.""","Taiwan","Technology Hardware & Equipment",1.3,213.17,"97.98%","2.02%","0.00%"
"5414-3-2013",2013,"""30L desktop model vBeijing2_I for design stage plus manufacturing stage, made by ECS's factory loacted in southern China (GHG emission inventoried in 2012 by methodology of ISO 14064-1 and allocation basis by weight)""","""Elitegroup computer systems co., Ltd.""","Taiwan","Technology Hardware & Equipment",9.26,1.672,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"61026-1-2016",2016,"Beedwire 0.96","WOLF","Germany","Automobiles & Components",450,502,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"61026-2-2016",2016,"Beedwire 1.27","WOLF","Germany","Automobiles & Components",450,446,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"6860-10-2017",2017,"S3840cdn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",26,2300,"8.32%","0.21%","91.47%"
"6860-11-2017",2017,"S3845cdn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",33,2400,"10.92%","0.21%","88.87%"
"6860-1-2013",2013,"C1760nw Perinter","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",13,491,"14.26%","3.87%","81.87%"
"6860-2-2013",2013,"2150cdn  printer","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",24,573,"12.57%","3.32%","84.12%"
"6860-3-2014",2014,"C2660dn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",25.600753,1400,"11.83%","2.07%","86.10%"
"6860-3-2015",2015,"C2660dn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",25.600753,1400,"11.83%","2.07%","86.10%"
"6860-3-2017",2017,"C2660dn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",25.600753,1400,"11.83%","2.07%","86.10%"
"6860-4-2014",2014,"C2665dnf","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",115,1500,"15.58%","1.51%","82.92%"
"6860-4-2015",2015,"C2665dnf","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",115,1500,"14.00%","1.53%","84.47%"
"6860-5-2017",2017,"H625cdw","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",31.7,1200,"15.22%","2.11%","82.67%"
"6860-6-2017",2017,"H815dw","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",19,2300,"5.64%","0.61%","93.75%"
"6860-7-2017",2017,"H825cdw","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",31.7,1300,"14.14%","1.96%","83.90%"
"6860-8-2017",2017,"S2815dn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",19,2300,"5.64%","0.61%","93.75%"
"6860-9-2017",2017,"S2825cdn","""Fuji Xerox Co., Ltd.""","Japan","Technology Hardware & Equipment",31.7,1300,"14.14%","1.96%","83.90%"
"6874-1-2013",2013,"Desk Top PC  ESPRIMO Ｄ582/Ｅ","Fujitsu Ltd.","Japan","Technology Hardware & Equipment",5.89,140.1,"0.93%","0.35%","98.72%"
"6874-1-2014",2014,"Desk top personal computer","Fujitsu Ltd.","Japan","Software & Services",5.89,140.1,"53.78%","1.28%","44.94%"
"6874-3-2017",2017,"Server","Fujitsu Ltd.","Japan","Software & Services",7,690,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"7164-1-2013",2013,"Average of all GM vehicles produced and used in the 10 year life-cycle.","General Motors Company","USA","Automobiles & Components",1820.086,27588,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"7164-1-2014",2014,"Average of all GM vehicles produced and used in the 10 year life-cycle.","General Motors Company","USA","Automobiles & Components",1820.086,33933,"1.90%","0.59%","97.51%"
"7164-1-2015",2015,"Average of all GM vehicles produced and used in the 10 year life-cycle.","General Motors Company","USA","Automobiles & Components",1820.086,39100,"1.61%","0.50%","97.89%"
"7164-1-2016",2016,"Average GM Vehicle","General Motors Company","USA","Automobiles & Components",1820.086,36386,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"7283-1-2013",2013,"Cast iron pipes and fittings","Georg Fischer","Switzerland","Capital Goods",1,2.42,"82.64%","16.53%","0.83%"
"73475-1-2016",2016,"Coal","""CNX Coal Resources, LP""","USA","Energy",1000,3025,"18.87%","9.99%","71.14%"
"8338-1-2014",2014,"Elevator","""Hitachi, Ltd.""","Japan","Technology Hardware & Equipment",2270,9328,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"8362-1-2016",2016,"Land Cruiser Prado. FJ Cruiser. Dyna trucks. Toyoace.IMV def unit.","""Hino Motors, Ltd.""","Japan","Automobiles & Components",2272.33,191687,"2.90%","0.25%","96.85%"
"8517-1-2014",2014,"Invercote","Holmen","Sweden","Materials",1000,370,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"8517-1-2015",2015,"Invercote","Holmen","Sweden","""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,211,"19.29%","53.72%","26.99%"
"8517-2-2014",2014,"Incada","Holmen","Sweden","Materials",1000,292,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"8517-2-2015",2015,"Incada","Holmen","Sweden","""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,210,"22.65%","63.07%","14.29%"
"8663-1-2015",2015,"4Gb LPDDR2 SDRAM","SK Hynix","South Korea","Semiconductors & Semiconductors Equipment",0.0084,0.634,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"8663-2-2015",2015,"64Gb NAND Flash MLC","SK Hynix","South Korea","Semiconductors & Semiconductors Equipment",0.0084,0.691,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"8663-3-2015",2015,"4Gb LPDDR3 SDRAM","SK Hynix","South Korea","Semiconductors & Semiconductors Equipment",0.0084,0.735,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"904-1-2013",2013,"Organic coated coil for the Nature product range (which includes the products Granite® and Estetic®) having a mean surface mass of 4.7kg. The Nature range of innovative chromium-free organic coated steels for the construction industry is the result of 15 years of research in partnership with paint suppliers to develop safer and greener corrosion-inhibiting pigments.","Arcelor Mittal","Luxembourg","Materials",4.7,7.3,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"904-2-2013",2013,"Retaining wall structure with a main wall (sheet pile): 136 tonnes of steel sheet piles and 4 tonnes of tierods per 100 meter wall","Arcelor Mittal","Luxembourg","Materials",140000,167000,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"9101-1-2015",2015,"Ingenico terminals","Ingenico","France","Technology Hardware & Equipment",0.6,49.98,"58.66%","2.79%","38.54%"
"9298-1-2013",2013,"Server CPU","Intel Corporation","USA","Technology Hardware & Equipment",0.4082331,29,"24.14%","68.97%","6.90%"
"9298-1-2014",2014,"Server CPU","Intel Corporation","USA","Semiconductors & Semiconductor Equipment",0.4082331,29,"32.07%","54.14%","13.79%"
