code	lc	product_name_bg	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_pl	generic_name_de	generic_name_el	generic_name_en	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	monounsaturated-fat_prepared_value	monounsaturated-fat_prepared_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyunsaturated-fat_prepared_value	polyunsaturated-fat_prepared_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	starch_prepared_value	starch_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	insoluble-fiber_value	insoluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	copper_value	copper_unit	manganese_value	manganese_unit	selenium_value	selenium_unit	iodine_value	iodine_unit	phylloquinone_value	phylloquinone_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0072220101423	en				Deli breads sourdough									1 SLICE (40 g)					United States Bakery	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid), water, yeast, high fructose corn syrup, vital wheat gluten, vegetable oil (canola and/or soy). contains 2% or less of each of the following: salt, fumaric acid, sodium diacetate, silicon dioxide, yeast nutrient (ammonium sulfate), dough conditioners (mono-diglycerides, sodium stearoyl lactylate, ascorbic acid, azodicarbonamide, monocalcium phosphate), calcium propionate (mold inhibitor), calcium sulfate (source of calcium), enzymes, nonfat dry milk, soy flour.					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					250	kcal			3.75	g			0	g			45	g			2.5	g			2.5	g			10	g			1125	mg			450	mg					250	kcal			0	g			1.25	g			0	g	0	mg											0	IU					0	mg	1	mg	0.34	mg	5	mg					100	µg							250	mg			2.7	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	0	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	509204	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0039677073505	en				Sourdough flute									0.2 OF LOAF (54 g)					Wholesome Harvest Baking, LLC	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, rice flour, salt, dehydrated potatoes (potatoes mono and diglycerides, sodium acid pyrophosphate, citric acid), vinegar, fermented wheat flour, yeast, enzymes (dough conditioner).					Gluten	en:gluten				100g	100g					241	kcal			0	g			0	g			51.85	g			0	g			1.9	g			7.41	g			1157.5	mg			463	mg					241	kcal											0	g	0	mg											0	IU					0	mg																			37	mg			2.67	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	3	unknown		1		-5	-15	1	0		2020-02-26T00:00:00Z	Breads & Buns	LI	797803	2020-02-26T00:00:00Z	2020-04-01T00:00:00Z	Databases, database-usda
0853824004118	en				Abby's millstone baking company, sourdough									1 SLICE (49 g)					ABBY'S MILLSTONE BAKING COMPANY	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	Kosher	en:kosher	United States	en:united-states			0												Unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine moninitrate, riboflavin, folic acid), water, starter (wheat flour, water), kosher/pareve, non-dairy/non-fat dry milk (soy protein, maltodextrin, cerelose, alginates, beta-carotene and lecithin), sugar, yeast.					Gluten	en:gluten				100g	100g					235	kcal			0	g			0	g			40.82	g			2.04	g			2	g			6.12	g			560	mg			224	mg					235	kcal													0	mg											0	IU					0	mg																			41	mg			2.2	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	a	-1	unknown		1		-5	-15	1	0		2018-06-19T00:00:00Z	Breads & Buns	LI	506408	2018-06-19T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0834183000119	en				Alexia, italian 3 cheese sourdough									1.5 ONZ (43 g)					Lamb Weston Sales, Inc.					United States	en:united-states			0												Wheat flour, durum flour, water, cheese (asiago cheese [pasteurized milk, cheese cultures, salt, enzymes romano cheese [pasteurized milk] cheese cultures, salt parmesan cheese cultures, salt, enzymes], parmesan cheese [pasteurized part-skim milk, cheese cultures, salt, enzymes], wheat sour (water, fermented wheat flour). yeast, sea salt, wheat gluten, fava bean flour, malted barley flour, guar gum, evaporated cane juice malt extract, sunflower lecithin, xanthan gum, enzymes.					Gluten, Milk	en:gluten,en:milk				100g	100g					256	kcal			4.65	g			2.33	g			39.53	g			2.33	g			2.3	g			11.63	g			1280	mg			512	mg					256	kcal			1.16	g			0	g			0	g	12	mg											233	IU					8.4	mg																	77	mg	140	mg			0.84	mg																		4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Frozen Bread & Dough	LI	505820	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0834183000133	en				Artisan sourdough									1.5 ONZ (43 g)					Lamb Weston Sales, Inc.					United States	en:united-states			0												Wheat flour, water, cheese (asiago cheese [pasteurized milk, cheese cultures, salt, enzymes], parmesan cheese [pasteurized part-skim milk, cheese cultures, salt, enzymes]), jalapeno peppers, bell peppers, wheat gluten, wheat sour (water, fermented wheat flour), yeast, sea salt, onions, fava bean flour, malted barley flour, guar gum, evaporated cane juice, malt extract, sunflower lecithin, xanthan gum, enzymes.					Gluten, Milk	en:gluten,en:milk				100g	100g					256	kcal			3.49	g			2.33	g			41.86	g			2.33	g			2.3	g			11.63	g			1395	mg			558	mg					256	kcal			0	g			0	g			0	g	12	mg											233	IU					20.9	mg																	98	mg	93	mg			0.84	mg																		4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0		2018-04-03T00:00:00Z	Frozen Bread & Dough	LI	505821	2018-04-03T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0670541343708	en				The baker's wife, rustic sourdough baguette									0.05 OF A LOAF (28 g)					THE BAKER'S WIFE	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Artisan wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley, ascorbic acid, filtered water, salt, rye flour					Gluten	en:gluten				100g	100g					214	kcal			0	g			0	g			42.86	g			0	g			3.6	g			7.14	g			1115	mg			446	mg					214	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			2.57	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	a	-1	unknown		1		-5	-15	1	0		2018-03-13T00:00:00Z	Breads & Buns	LI	505693	2018-03-13T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0048599040663	en				Sourdough round									1 SLICE (57 g)					Alpicella Bakery	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Made with unbleached enriched flour (malted barley flour, niacin, reduced iron, thiamin, mononitrate, riboflavin and folic acid), water, sourdough culture, salt, yeast, and enzymes.					Gluten	en:gluten				100g	100g					246	kcal			0	g			0	g			45.61	g			1.75	g			0	g			8.77	g			1185	mg			474	mg					246	kcal											0	g	0	mg											175	IU					2.1	mg	0	mg	0.119	mg	1.404	mg													35	mg			1.26	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	c	3	unknown		1		-5	-15	1	0		2020-02-26T00:00:00Z	Breads & Buns	LI	797695	2020-02-26T00:00:00Z	2020-04-01T00:00:00Z	Databases, database-usda
0070012135007	en				Sourdough Hards Pretzels									1 PRETZEL (26 g)			Wege Pretzel Company Inc.	wege-pretzel-company-inc	Wege Pretzel Company Inc.	Snacks	en:snacks			United States	en:united-states			0												Wheat flour, vegetable fiber, salt, corn oil, malt, honey, yeast and soda					Gluten	en:gluten				100g	100g					385	kcal			3.85	g			0	g			80.77	g			3.85	g			3.8	g			11.54	g			4520	mg			1808	mg					385	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0	mg																		3	en:3-processed-foods	c	10	unknown		1		-5	-15	1	0		2018-03-11T00:00:00Z	Chips, Pretzels & Snacks	LI	495125	2018-03-11T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0709275460143	en				Bake At Home, Sourdough Batard									0.167 OF A LOAF (57 g)			Concept 2 Bakers	concept-2-bakers	Concept 2 Bakers	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, contains 2% or less of: salt, cultured wheat starch.					Gluten	en:gluten				100g	100g					263	kcal			0.88	g			0	g			52.63	g							1.8	g			8.77	g			1272.5	mg			509	mg					263	kcal											0	g	0	mg											0	IU					0	mg																			105	mg			1.89	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods			unknown		1		-5	-15	1	0		2018-07-23T00:00:00Z	Breads & Buns	LI	494131	2018-07-23T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0071494000234	en				Cocktail sourdough bread									5 SLICES (52 g)			Maplehurst Bakeries  Llc	maplehurst-bakeries-llc	RUBSCHLAGER	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Flour (wheat flour, malted barley flour), water, rye meal, yeast, canola oil, cultured corn syrup solids, salt, sugar, soy lecithin, citric acid.					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					231	kcal			3.85	g			0	g			44.23	g			1.92	g			3.8	g			7.69	g			1587.5	mg			635	mg					231	kcal											0	g	0	mg											0	IU					0	mg																			115	mg			2.08	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	unknown		1		-5	-15	1	0		2018-08-14T00:00:00Z	Breads & Buns	LI	494125	2018-08-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0071025052633	en				Cracked Wheat Sourdough Bread									1 SLICE (49 g)			Seattle Sourdough Baking Company	seattle-sourdough-baking-company	American Bakers Cooperative	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin & folic acid), water, crushed wheat, vital wheat gluten, contains 2% or less of each of the following: yeast, salt, vegetable oil (canola and/or soy), distilled vinegar, corn meal, dough conditioner (ascorbic acid), potassium sorbate (mold inhibitor), calcium sulfate, enzymes.					Gluten	en:gluten				100g	100g					245	kcal			2.04	g			0	g			48.98	g			0	g			2	g			10.2	g			1072.5	mg			429	mg					245	kcal			0	g			0	g			0	g	0	mg											0	IU					0	mg	0	mg	0.347	mg	4.082	mg													0	mg			2.94	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	b	0	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	492644	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0071025157949	en				Old Town Sourdough Bread									1 SLICE (53 g)			Seattle Sourdough Baking Company	seattle-sourdough-baking-company	American Bakers Cooperative	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin & folic acid), water, contains 2% or less of each of the following: vital wheat gluten, salt, yeast, distilled vinegar, vegetable oil (canola and/or soy), dough conditioner (ascorbic acid), calcium sulfate, enzymes, nonfat dry milk, soy flour.					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					245	kcal			1.89	g			0	g			47.17	g			0	g			1.9	g			9.43	g			990	mg			396	mg					245	kcal			0	g			0.94	g			0	g	0	mg											0	IU					0	mg	1	mg	0.321	mg	5.66	mg					113	µg							38	mg			2.72	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	b	1	unknown		1		-5	-15	1	0		2018-02-08T00:00:00Z	Breads & Buns	LI	492638	2018-02-08T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0071025158595	en				French Rolls									1 ROLL (85 g)			Seattle Sourdough	seattle-sourdough	American Bakers Cooperative	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin and folic acid), water, yeast, high fructose corn syrup, dextrose, contains 2% or less of each of the following: vital wheat gluten, salt, vegetable oil (canola and/or soy), corn meal, distilled vinegar, yeast nutrient (ammonium sulfate), dough conditioners (ascorbic acid), calcium sulfate, enzymes, calcium propionate and potassium sorbate (mold inhibitors).					Gluten	en:gluten				100g	100g					259	kcal			2.94	g			0.59	g			49.41	g			4.71	g			1.2	g			8.24	g			1205	mg			482	mg					259	kcal			0.59	g			1.76	g			0	g	0	mg											0	IU					0	mg	1	mg	0.3	mg	4.706	mg													47	mg			3.18	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	3	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	492426	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0071025158540	en				Premium Sliced Brioche Buns									1 BUN (74 g)			Seattle Sourdough Baking Company	seattle-sourdough-baking-company	American Bakers Cooperative	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid), water, yeast, sugar, salted butter. contains 2% or less of each of the following: nonfat dry milk, powdered whole egg, vital wheat gluten, vegetable oil (canola and/or soy), salt, yeast nutrient (ammonium sulfate), dough conditioners (mono - diglycerides, sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate), xanthan gum, sucralose, calcium sulfate, enzymes, calcium propionate (mold inhibitor), yellow corn flour, turmeric & annatto which impart color, topical spray (water, modified corn starch, citric acid, potassium sorbate, xanthan gum, sodium benzoate).					Gluten	en:gluten				100g	100g					270	kcal			5.41	g			2.03	g			45.95	g			5.41	g			1.4	g			9.46	g			1147.5	mg			459	mg					270	kcal			1.35	g			2.03	g			0	g	34	mg											0	IU					0	mg	1	mg	0.345	mg	4.054	mg													270	mg			2.43	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	4	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	492421	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0071025158441	en				Sliced pub buns									1 BUN (76 g)			Seattle Sourdough Baking Company	seattle-sourdough-baking-company	American Bakers Cooperative	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid), water, sugar, yeast, vegetable oil (canola and/or soy), contains 2% or less of each of the following: vital wheat gluten, salt, yeast nutrient (ammonium sulphate), dough conditioners (mono-diglycerides, sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate), calcium sulfate, enzymes, cultured wheat flour (mold inhibitor), vinegar.					Gluten	en:gluten				100g	100g					276	kcal			3.95	g			0.66	g			48.68	g			5.26	g			1.3	g			9.21	g			1347.5	mg			539	mg					276	kcal			0.66	g			1.97	g			0	g	0	mg											0	IU					0	mg	1	mg	0.336	mg	5.263	mg													26	mg			2.37	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	3	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	492417	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0041780002402	en				Old fashioned sourdough hards pretzels, old fashioned sourdough									1 PRETZEL (25 g)			Utz	utz	UTZ Quality Foods, Inc.	Snacks	en:snacks			United States	en:united-states			0												Wheat flour, salt, yeast, baking soda.					Gluten	en:gluten				100g	100g					360	kcal			0	g			0	g			76	g			0	g			4	g			8	g			5107.5	mg			2043	mg					360	kcal											0	g	0	mg											0	IU					0	mg																	120	mg	0	mg			1.2	mg																		3	en:3-processed-foods	c	10	unknown		1		-5	-15	1	0		2019-09-24T00:00:00Z	Chips, Pretzels & Snacks	LI	645542	2019-09-24T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, Database - USDA NDB
0072250072502	en				Cobblestone bread co, artisan long loaf sourdough bread									1 SLICE (23 g)			Cobblestone Bread Co	cobblestone-bread-co	Flowers Foods, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, salt, calcium sulfats, enzymes, calcium propionate, yeast, sodium stearoyl lactylate, diacetyl tartaric acid esters of mono-diglycerides (datem), ascorbic acid, vegetable oil (soybean oil/canola) and azodicarbonamide.					Gluten	en:gluten				100g	100g					261	kcal			0	g			0	g			52.17	g			0	g			0	g			8.7	g			1357.5	mg			543	mg					261	kcal											0	g	0	mg											0	IU					0	mg																			87	mg			3.13	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	4	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	488392	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0072250044356	en				Sourdough square bread									1 SLICE (45 g)			Cobblestone Bread Co	cobblestone-bread-co	Flowers Foods, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, wheat gluten, salt, yeast, calcium propionate, ammonium chloride, calcium sulfate.					Gluten	en:gluten				100g	100g					244	kcal			0	g			0	g			51.11	g			0	g			2.2	g			11.11	g			1110	mg			444	mg					244	kcal											0	g	0	mg											0	IU					2.7	mg																			89	mg			3.2	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	0	unknown		1		-5	-15	1	0		2018-04-10T00:00:00Z	Breads & Buns	LI	488326	2018-04-10T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0074175000707	en				Sourdough old fashioned premium breads									1 SLICE (43 g)			Stater Bros	stater-bros	STATER BROS.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, and folic acid), water, wheat gluten, salt, calcium propionate (preservative), yeast.					Gluten	en:gluten				100g	100g					256	kcal			0	g			0	g			48.84	g			0	g			2.3	g			11.63	g			1162.5	mg			465	mg					256	kcal											0	g	0	mg											0	IU					0	mg	1	mg	0.316	mg	4.651	mg					93	µg					72	mg	112	mg			0	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	unknown		1		-5	-15	1	0		2019-08-01T00:00:00Z	Breads & Buns	LI	644840	2019-08-01T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, Database - USDA NDB
